,연도,시도,월,사용량
1661,2011,전라남도,9,2214157
1662,2011,전라북도,9,1696404
1663,2011,제주특별자치도,9,310488
1664,2011,충청남도,9,3429691
1665,2011,충청북도,9,1593140
1666,2012,강원도,9,1137513
1667,2012,경기도,9,7963834
1668,2012,경상남도,9,2615171
1669,2012,경상북도,9,3791593
1670,2012,광주광역시,9,671096
1671,2012,대구광역시,9,1227950
1672,2012,대전광역시,9,748795
1673,2012,부산광역시,9,1731297
1674,2012,서울특별시,9,4034771
1675,2012,세종특별자치시,9,0
1676,2012,울산광역시,9,2458083
1677,2012,인천광역시,9,1806302
1678,2012,전라남도,9,2363465
1679,2012,전라북도,9,1724665
1680,2012,제주특별자치도,9,314567
1681,2012,충청남도,9,3577592
1682,2012,충청북도,9,1701672
1683,2013,강원도,9,1163211
1684,2013,경기도,9,8104391
1685,2013,경상남도,9,2658966
1686,2013,경상북도,9,3685660
1687,2013,광주광역시,9,702556
1688,2013,대구광역시,9,1255073
1689,2013,대전광역시,9,757394
1690,2013,부산광역시,9,1720611
1691,2013,서울특별시,9,4064276
1692,2013,세종특별자치시,9,187499
1693,2013,울산광역시,9,2594620
1694,2013,인천광역시,9,1816536
1695,2013,전라남도,9,2641451
1696,2013,전라북도,9,1702646
1697,2013,제주특별자치도,9,351450
1698,2013,충청남도,9,3671812
1699,2013,충청북도,9,1702850
1700,2014,강원도,9,1179709
1701,2014,경기도,9,8075793
1702,2014,경상남도,9,2569954
1703,2014,경상북도,9,3647642
1704,2014,광주광역시,9,668280
1705,2014,대구광역시,9,1182542
1706,2014,대전광역시,9,734372
1707,2014,부산광역시,9,1644324
1708,2014,서울특별시,9,3844677
1709,2014,세종특별자치시,9,190143
1710,2014,울산광역시,9,2453371
1711,2014,인천광역시,9,1812648
1712,2014,전라남도,9,2614315
1713,2014,전라북도,9,1736555
1714,2014,제주특별자치도,9,341393
1715,2014,충청남도,9,3745396
1716,2014,충청북도,9,1720379
1717,2015,강원도,9,1245384
1718,2015,경기도,9,8605837
1719,2015,경상남도,9,2652444
1720,2015,경상북도,9,3614368
1721,2015,광주광역시,9,696736
1722,2015,대구광역시,9,1226328
1723,2015,대전광역시,9,769249
1724,2015,부산광역시,9,1688758
1725,2015,서울특별시,9,4006650
1726,2015,세종특별자치시,9,216121
1727,2015,울산광역시,9,2531954
1728,2015,인천광역시,9,1882874
1729,2015,전라남도,9,2762333
1730,2015,전라북도,9,1804126
1731,2015,제주특별자치도,9,360964
1732,2015,충청남도,9,3805968
1733,2015,충청북도,9,1833996
1734,2016,강원도,9,1270819
1735,2016,경기도,9,9050972
1736,2016,경상남도,9,2745413
1737,2016,경상북도,9,3575381
1738,2016,광주광역시,9,742389
1739,2016,대구광역시,9,1271426
1740,2016,대전광역시,9,792137
1741,2016,부산광역시,9,1741483
1742,2016,서울특별시,9,4206131
1743,2016,세종특별자치시,9,227429
1744,2016,울산광역시,9,2720426
1745,2016,인천광역시,9,1946465
1746,2016,전라남도,9,2805440
1747,2016,전라북도,9,1848355
1748,2016,제주특별자치도,9,405821
1749,2016,충청남도,9,3924897
1750,2016,충청북도,9,1928928
1751,2017,강원도,9,1242820
1752,2017,경기도,9,9494123
1753,2017,경상남도,9,2879660
1754,2017,경상북도,9,3757191
1755,2017,광주광역시,9,758365
1756,2017,대구광역시,9,1306140
1757,2017,대전광역시,9,787503
1758,2017,부산광역시,9,1848565
1759,2017,서울특별시,9,3998064
1760,2017,세종특별자치시,9,245761
1761,2017,울산광역시,9,2706478
1762,2017,인천광역시,9,2043139
1763,2017,전라남도,9,2827403
1764,2017,전라북도,9,1875214
1765,2017,제주특별자치도,9,430854
1766,2017,충청남도,9,4109028
1767,2017,충청북도,9,2025762
1768,2018,강원도,9,1265459
1769,2018,경기도,9,10161728
1770,2018,경상남도,9,2806144
1771,2018,경상북도,9,3746095
1772,2018,광주광역시,9,765904
1773,2018,대구광역시,9,1309344
1774,2018,대전광역시,9,816848
1775,2018,부산광역시,9,1841933
1776,2018,서울특별시,9,4262672
1777,2018,세종특별자치시,9,258021
1778,2018,울산광역시,9,2922434
1779,2018,인천광역시,9,2019014
1780,2018,전라남도,9,2901849
1781,2018,전라북도,9,1884073
1782,2018,제주특별자치도,9,457711
1783,2018,충청남도,9,4195755
1784,2018,충청북도,9,2114050
1785,2019,강원도,9,1261886
1786,2019,경기도,9,10267027
1787,2019,경상남도,9,2814273
1788,2019,경상북도,9,3509529
1789,2019,광주광역시,9,756642
1790,2019,대구광역시,9,1314078
1791,2019,대전광역시,9,826527
1792,2019,부산광역시,9,1847006
1793,2019,서울특별시,9,4305561
1794,2019,세종특별자치시,9,276593
1795,2019,울산광역시,9,2951355
1796,2019,인천광역시,9,2030427
1797,2019,전라남도,9,2745194
1798,2019,전라북도,9,1865632
1799,2019,제주특별자치도,9,461504
1800,2019,충청남도,9,4253081
1801,2019,충청북도,9,2162975
1802,2020,강원도,9,1313721
1803,2020,경기도,9,10912340
1804,2020,경상남도,9,2971651
1805,2020,경상북도,9,3581368
1806,2020,광주광역시,9,810366
1807,2020,대구광역시,9,1398370
1808,2020,대전광역시,9,873979
1809,2020,부산광역시,9,1944267
1810,2020,서울특별시,9,4284346
1811,2020,세종특별자치시,9,310726
1812,2020,울산광역시,9,2851863
1813,2020,인천광역시,9,2112103
1814,2020,전라남도,9,2789449
1815,2020,전라북도,9,1803285
1816,2020,제주특별자치도,9,481909
1817,2020,충청남도,9,4363187
1818,2020,충청북도,9,2307863
1819,2021,강원도,9,1312553
1820,2021,경기도,9,11371799
1821,2021,경상남도,9,2906446
1822,2021,경상북도,9,3678036
1823,2021,광주광역시,9,781758
1824,2021,대구광역시,9,1301387
1825,2021,대전광역시,9,830846
1826,2021,부산광역시,9,1842289
1827,2021,서울특별시,9,4145083
1828,2021,세종특별자치시,9,309351
1829,2021,울산광역시,9,2861562
1830,2021,인천광역시,9,2065171
1831,2021,전라남도,9,2836764
1832,2021,전라북도,9,1791056
1833,2021,제주특별자치도,9,495549
1834,2021,충청남도,9,3978322
1835,2021,충청북도,9,2310912
1836,2010,강원도,10,1116695
1837,2010,경기도,10,6868326
1838,2010,경상남도,10,2428098
1839,2010,경상북도,10,3370268
1840,2010,광주광역시,10,605233
1841,2010,대구광역시,10,1080432
1842,2010,대전광역시,10,668362
1843,2010,부산광역시,10,1571374
1844,2010,서울특별시,10,3441549
1845,2010,세종특별자치시,10,0
1846,2010,울산광역시,10,2168811
1847,2010,인천광역시,10,1690609
1848,2010,전라남도,10,2098914
1849,2010,전라북도,10,1493322
1850,2010,제주특별자치도,10,270423
1851,2010,충청남도,10,3167916
1852,2010,충청북도,10,1503473
1853,2011,강원도,10,1242326
1854,2011,경기도,10,7370838
1855,2011,경상남도,10,2548905
1856,2011,경상북도,10,3613546
1857,2011,광주광역시,10,618928
1858,2011,대구광역시,10,1125749
1859,2011,대전광역시,10,673068
1860,2011,부산광역시,10,1596236
1861,2011,서울특별시,10,3458466
1862,2011,세종특별자치시,10,0
1863,2011,울산광역시,10,2361751
1864,2011,인천광역시,10,1769220
1865,2011,전라남도,10,2259138
1866,2011,전라북도,10,1688228
1867,2011,제주특별자치도,10,281649
1868,2011,충청남도,10,3376382
1869,2011,충청북도,10,1618890
1870,2012,강원도,10,1160784
1871,2012,경기도,10,7394755
1872,2012,경상남도,10,2387768
1873,2012,경상북도,10,3266846
1874,2012,광주광역시,10,599532
1875,2012,대구광역시,10,1084282
1876,2012,대전광역시,10,664620
1877,2012,부산광역시,10,1531025
1878,2012,서울특별시,10,3387032
1879,2012,세종특별자치시,10,170446
1880,2012,울산광역시,10,2440296
1881,2012,인천광역시,10,1701322
1882,2012,전라남도,10,2324550
1883,2012,전라북도,10,1575263
1884,2012,제주특별자치도,10,283475
1885,2012,충청남도,10,3332487
1886,2012,충청북도,10,1590133
1887,2013,강원도,10,1158325
1888,2013,경기도,10,7628964
1889,2013,경상남도,10,2550466
1890,2013,경상북도,10,3669028
1891,2013,광주광역시,10,630561
1892,2013,대구광역시,10,1126448
1893,2013,대전광역시,10,686707
1894,2013,부산광역시,10,1565677
1895,2013,서울특별시,10,3388520
1896,2013,세종특별자치시,10,185655
1897,2013,울산광역시,10,2547128
1898,2013,인천광역시,10,1733855
1899,2013,전라남도,10,2500516
1900,2013,전라북도,10,1712623
1901,2013,제주특별자치도,10,307499
1902,2013,충청남도,10,3776212
1903,2013,충청북도,10,1778198
1904,2014,강원도,10,1226324
1905,2014,경기도,10,7860233
1906,2014,경상남도,10,2580948
1907,2014,경상북도,10,3733519
1908,2014,광주광역시,10,629549
1909,2014,대구광역시,10,1147482
1910,2014,대전광역시,10,699688
1911,2014,부산광역시,10,1576153
1912,2014,서울특별시,10,3396751
1913,2014,세종특별자치시,10,197354
1914,2014,울산광역시,10,2519310
1915,2014,인천광역시,10,1823647
1916,2014,전라남도,10,2774211
1917,2014,전라북도,10,1751897
1918,2014,제주특별자치도,10,318161
1919,2014,충청남도,10,3818065
1920,2014,충청북도,10,1762169
1921,2015,강원도,10,1243791
1922,2015,경기도,10,7991732
1923,2015,경상남도,10,2584405
1924,2015,경상북도,10,3622497
1925,2015,광주광역시,10,637335
1926,2015,대구광역시,10,1119902
1927,2015,대전광역시,10,691185
1928,2015,부산광역시,10,1548416
1929,2015,서울특별시,10,3375006
1930,2015,세종특별자치시,10,210028
1931,2015,울산광역시,10,2468033
1932,2015,인천광역시,10,1819691
1933,2015,전라남도,10,2490118
1934,2015,전라북도,10,1736826
1935,2015,제주특별자치도,10,329414
1936,2015,충청남도,10,3779524
1937,2015,충청북도,10,1803187
1938,2016,강원도,10,1236128
1939,2016,경기도,10,8323349
1940,2016,경상남도,10,2593761
1941,2016,경상북도,10,3478600
1942,2016,광주광역시,10,650524
1943,2016,대구광역시,10,1155560
1944,2016,대전광역시,10,696965
1945,2016,부산광역시,10,1607309
1946,2016,서울특별시,10,3436055
1947,2016,세종특별자치시,10,216962
1948,2016,울산광역시,10,2677199
1949,2016,인천광역시,10,1820561
1950,2016,전라남도,10,2782724
1951,2016,전라북도,10,1753092
1952,2016,제주특별자치도,10,350595
1953,2016,충청남도,10,3903213
1954,2016,충청북도,10,1866583
1955,2017,강원도,10,1228640
1956,2017,경기도,10,8547612
1957,2017,경상남도,10,2456870
1958,2017,경상북도,10,3581571
1959,2017,광주광역시,10,631753
1960,2017,대구광역시,10,1107848
1961,2017,대전광역시,10,680663
1962,2017,부산광역시,10,1569820
1963,2017,서울특별시,10,3329882
1964,2017,세종특별자치시,10,215765
1965,2017,울산광역시,10,2617830
1966,2017,인천광역시,10,1820833
1967,2017,전라남도,10,2737099
1968,2017,전라북도,10,1710326
1969,2017,제주특별자치도,10,366234
1970,2017,충청남도,10,3903713
1971,2017,충청북도,10,1862331
1972,2018,강원도,10,1242919
1973,2018,경기도,10,9131921
1974,2018,경상남도,10,2628697
1975,2018,경상북도,10,3612135
1976,2018,광주광역시,10,644127
1977,2018,대구광역시,10,1136572
1978,2018,대전광역시,10,694831
1979,2018,부산광역시,10,1605288
1980,2018,서울특별시,10,3320082
1981,2018,세종특별자치시,10,236501
1982,2018,울산광역시,10,2834630
1983,2018,인천광역시,10,1879956
1984,2018,전라남도,10,2639565
1985,2018,전라북도,10,1800278
1986,2018,제주특별자치도,10,381138
1987,2018,충청남도,10,4142499
1988,2018,충청북도,10,2046337
1989,2019,강원도,10,1233916
1990,2019,경기도,10,9519509
1991,2019,경상남도,10,2671846
1992,2019,경상북도,10,3443730
1993,2019,광주광역시,10,663822
1994,2019,대구광역시,10,1189613
1995,2019,대전광역시,10,728259
1996,2019,부산광역시,10,1676463
1997,2019,서울특별시,10,3568257
1998,2019,세종특별자치시,10,260172
1999,2019,울산광역시,10,2780513
2000,2019,인천광역시,10,1821469
2001,2019,전라남도,10,2617393
2002,2019,전라북도,10,1792961
2003,2019,제주특별자치도,10,402849
2004,2019,충청남도,10,4141846
2005,2019,충청북도,10,2110201
2006,2020,강원도,10,1236878
2007,2020,경기도,10,9507671
2008,2020,경상남도,10,2570214
2009,2020,경상북도,10,3275161
2010,2020,광주광역시,10,644709
2011,2020,대구광역시,10,1102514
2012,2020,대전광역시,10,729618
2013,2020,부산광역시,10,1555323
2014,2020,서울특별시,10,3313412
2015,2020,세종특별자치시,10,266062
2016,2020,울산광역시,10,2770770
2017,2020,인천광역시,10,1783811
2018,2020,전라남도,10,2512669
2019,2020,전라북도,10,1594954
2020,2020,제주특별자치도,10,390770
2021,2020,충청남도,10,3720147
2022,2020,충청북도,10,2090628
2023,2021,강원도,10,1280881
2024,2021,경기도,10,10387205
2025,2021,경상남도,10,2697874
2026,2021,경상북도,10,3627776
2027,2021,광주광역시,10,705604
2028,2021,대구광역시,10,1175079
2029,2021,대전광역시,10,754358
2030,2021,부산광역시,10,1680885
2031,2021,서울특별시,10,3578614
2032,2021,세종특별자치시,10,286701
2033,2021,울산광역시,10,2797170
2034,2021,인천광역시,10,1925023
2035,2021,전라남도,10,2726495
2036,2021,전라북도,10,1679464
2037,2021,제주특별자치도,10,446949
2038,2021,충청남도,10,3855222
2039,2021,충청북도,10,2232923
2040,2010,강원도,11,1297575
2041,2010,경기도,11,7866013
2042,2010,경상남도,11,2623317
2043,2010,경상북도,11,3498295
2044,2010,광주광역시,11,632721
2045,2010,대구광역시,11,1164842
2046,2010,대전광역시,11,705397
2047,2010,부산광역시,11,1616403
2048,2010,서울특별시,11,3603223
2049,2010,세종특별자치시,11,0
2050,2010,울산광역시,11,2219654
2051,2010,인천광역시,11,1802665
2052,2010,전라남도,11,2163915
2053,2010,전라북도,11,1608650
2054,2010,제주특별자치도,11,286959
2055,2010,충청남도,11,3362576
2056,2010,충청북도,11,1641772
2057,2011,강원도,11,1331481
2058,2011,경기도,11,7768998
2059,2011,경상남도,11,2672113
2060,2011,경상북도,11,3668855
2061,2011,광주광역시,11,635724
2062,2011,대구광역시,11,1176821
2063,2011,대전광역시,11,698819
2064,2011,부산광역시,11,1625214
2065,2011,서울특별시,11,3527460
2066,2011,세종특별자치시,11,0
2067,2011,울산광역시,11,2338561
2068,2011,인천광역시,11,1792105
2069,2011,전라남도,11,2350455
2070,2011,전라북도,11,1773244
2071,2011,제주특별자치도,11,292227
2072,2011,충청남도,11,3534510
2073,2011,충청북도,11,1680872
2074,2012,강원도,11,1322410
2075,2012,경기도,11,8204136
2076,2012,경상남도,11,2658605
2077,2012,경상북도,11,3717561
2078,2012,광주광역시,11,656591
2079,2012,대구광역시,11,1190760
2080,2012,대전광역시,11,721467
2081,2012,부산광역시,11,1647057
2082,2012,서울특별시,11,3556636
2083,2012,세종특별자치시,11,197571
2084,2012,울산광역시,11,2397377
2085,2012,인천광역시,11,1850798
2086,2012,전라남도,11,2471144
2087,2012,전라북도,11,1649186
2088,2012,제주특별자치도,11,305359
2089,2012,충청남도,11,3611584
2090,2012,충청북도,11,1757894
2091,2013,강원도,11,1319470
2092,2013,경기도,11,8216400
2093,2013,경상남도,11,2711209
2094,2013,경상북도,11,3805039
2095,2013,광주광역시,11,653890
2096,2013,대구광역시,11,1189890
2097,2013,대전광역시,11,715260
2098,2013,부산광역시,11,1596068
2099,2013,서울특별시,11,3462656
2100,2013,세종특별자치시,11,197762
2101,2013,울산광역시,11,2497831
2102,2013,인천광역시,11,1827736
2103,2013,전라남도,11,2549661
2104,2013,전라북도,11,1837859
2105,2013,제주특별자치도,11,319307
2106,2013,충청남도,11,3940691
2107,2013,충청북도,11,1680157
2108,2014,강원도,11,1355140
2109,2014,경기도,11,8280549
2110,2014,경상남도,11,2694710
2111,2014,경상북도,11,3774305
2112,2014,광주광역시,11,655913
2113,2014,대구광역시,11,1190355
2114,2014,대전광역시,11,724232
2115,2014,부산광역시,11,1593205
2116,2014,서울특별시,11,3403955
2117,2014,세종특별자치시,11,210215
2118,2014,울산광역시,11,2434592
2119,2014,인천광역시,11,1822629
2120,2014,전라남도,11,2587553
2121,2014,전라북도,11,1836120
2122,2014,제주특별자치도,11,334243
2123,2014,충청남도,11,3982861
2124,2014,충청북도,11,1848269
2125,2015,강원도,11,1315133
2126,2015,경기도,11,8471689
2127,2015,경상남도,11,2710128
2128,2015,경상북도,11,3603675
2129,2015,광주광역시,11,660658
2130,2015,대구광역시,11,1179855
2131,2015,대전광역시,11,704168
2132,2015,부산광역시,11,1584107
2133,2015,서울특별시,11,3395776
2134,2015,세종특별자치시,11,223583
2135,2015,울산광역시,11,2441240
2136,2015,인천광역시,11,1879980
2137,2015,전라남도,11,2668793
2138,2015,전라북도,11,1811060
2139,2015,제주특별자치도,11,345844
2140,2015,충청남도,11,3964026
2141,2015,충청북도,11,1903811
2142,2016,강원도,11,1377388
2143,2016,경기도,11,8926704
2144,2016,경상남도,11,2767897
2145,2016,경상북도,11,3685279
2146,2016,광주광역시,11,679694
2147,2016,대구광역시,11,1224999
2148,2016,대전광역시,11,717172
2149,2016,부산광역시,11,1626102
2150,2016,서울특별시,11,3479675
2151,2016,세종특별자치시,11,232698
2152,2016,울산광역시,11,2491851
2153,2016,인천광역시,11,1962339
2154,2016,전라남도,11,2734027
2155,2016,전라북도,11,1873392
2156,2016,제주특별자치도,11,361557
2157,2016,충청남도,11,4107340
2158,2016,충청북도,11,2008353
2159,2017,강원도,11,1413444
2160,2017,경기도,11,9438810
2161,2017,경상남도,11,2786077
2162,2017,경상북도,11,3862255
2163,2017,광주광역시,11,680055
2164,2017,대구광역시,11,1220287
2165,2017,대전광역시,11,730894
2166,2017,부산광역시,11,1675282
2167,2017,서울특별시,11,3488082
2168,2017,세종특별자치시,11,242114
2169,2017,울산광역시,11,2511997
2170,2017,인천광역시,11,1979776
2171,2017,전라남도,11,2675816
2172,2017,전라북도,11,1854753
2173,2017,제주특별자치도,11,383331
2174,2017,충청남도,11,4263162
2175,2017,충청북도,11,2086963
2176,2018,강원도,11,1400538
2177,2018,경기도,11,9791981
2178,2018,경상남도,11,2814898
2179,2018,경상북도,11,3752565
2180,2018,광주광역시,11,672600
2181,2018,대구광역시,11,1210936
2182,2018,대전광역시,11,727020
2183,2018,부산광역시,11,1639619
2184,2018,서울특별시,11,3460909
2185,2018,세종특별자치시,11,254634
2186,2018,울산광역시,11,2784126
2187,2018,인천광역시,11,1956641
2188,2018,전라남도,11,2602028
2189,2018,전라북도,11,1892713
2190,2018,제주특별자치도,11,392795
2191,2018,충청남도,11,4358066
2192,2018,충청북도,11,2193060
2193,2019,강원도,11,1345986
2194,2019,경기도,11,9728880
2195,2019,경상남도,11,2728516
2196,2019,경상북도,11,3491135
2197,2019,광주광역시,11,663133
2198,2019,대구광역시,11,1181452
2199,2019,대전광역시,11,722433
2200,2019,부산광역시,11,1633512
2201,2019,서울특별시,11,3481097
2202,2019,세종특별자치시,11,263661
2203,2019,울산광역시,11,2716824
2204,2019,인천광역시,11,1921931
2205,2019,전라남도,11,2498812
2206,2019,전라북도,11,1821636
2207,2019,제주특별자치도,11,403996
2208,2019,충청남도,11,4338290
2209,2019,충청북도,11,2170273
2210,2020,강원도,11,1360652
2211,2020,경기도,11,10142580
2212,2020,경상남도,11,2847815
2213,2020,경상북도,11,3456222
2214,2020,광주광역시,11,681435
2215,2020,대구광역시,11,1190723
2216,2020,대전광역시,11,713731
2217,2020,부산광역시,11,1623880
2218,2020,서울특별시,11,3450679
2219,2020,세종특별자치시,11,288056
2220,2020,울산광역시,11,2713150
2221,2020,인천광역시,11,1885452
2222,2020,전라남도,11,2416994
2223,2020,전라북도,11,1695470
2224,2020,제주특별자치도,11,411424
2225,2020,충청남도,11,4008747
2226,2020,충청북도,11,2259110
2227,2021,강원도,11,1406178
2228,2021,경기도,11,10761065
2229,2021,경상남도,11,2868923
2230,2021,경상북도,11,3609835
2231,2021,광주광역시,11,710814
2232,2021,대구광역시,11,1221063
2233,2021,대전광역시,11,753811
2234,2021,부산광역시,11,1674216
2235,2021,서울특별시,11,3537141
2236,2021,세종특별자치시,11,297290
2237,2021,울산광역시,11,2746286
2238,2021,인천광역시,11,1946417
2239,2021,전라남도,11,2679718
2240,2021,전라북도,11,1736069
2241,2021,제주특별자치도,11,438179
2242,2021,충청남도,11,4108694
2243,2021,충청북도,11,2333918
2244,2010,강원도,12,1442404
2245,2010,경기도,12,8452695
2246,2010,경상남도,12,2914222
2247,2010,경상북도,12,3773932
2248,2010,광주광역시,12,685316
2249,2010,대구광역시,12,1287342
2250,2010,대전광역시,12,779416
2251,2010,부산광역시,12,1768368
2252,2010,서울특별시,12,4022925
2253,2010,세종특별자치시,12,0
2254,2010,울산광역시,12,2339537
2255,2010,인천광역시,12,1980971
2256,2010,전라남도,12,2356637
2257,2010,전라북도,12,1757331
2258,2010,제주특별자치도,12,307358
2259,2010,충청남도,12,3622961
2260,2010,충청북도,12,1784532
2261,2011,강원도,12,1484037
2262,2011,경기도,12,8516923
2263,2011,경상남도,12,2986919
2264,2011,경상북도,12,3825516
2265,2011,광주광역시,12,674224
2266,2011,대구광역시,12,1281465
2267,2011,대전광역시,12,762226
2268,2011,부산광역시,12,1751788
2269,2011,서울특별시,12,3899848
2270,2011,세종특별자치시,12,0
2271,2011,울산광역시,12,2406404
2272,2011,인천광역시,12,1962683
2273,2011,전라남도,12,2386945
2274,2011,전라북도,12,1875230
2275,2011,제주특별자치도,12,312570
2276,2011,충청남도,12,3720993
2277,2011,충청북도,12,1805872
2278,2012,강원도,12,1525101
2279,2012,경기도,12,9219157
2280,2012,경상남도,12,2955629
2281,2012,경상북도,12,3910443
2282,2012,광주광역시,12,708574
2283,2012,대구광역시,12,1322485
2284,2012,대전광역시,12,808709
2285,2012,부산광역시,12,1790679
2286,2012,서울특별시,12,4091294
2287,2012,세종특별자치시,12,210593
2288,2012,울산광역시,12,2555616
2289,2012,인천광역시,12,2056325
2290,2012,전라남도,12,2460140
2291,2012,전라북도,12,1814153
2292,2012,제주특별자치도,12,333536
2293,2012,충청남도,12,3874931
2294,2012,충청북도,12,1927043
2295,2013,강원도,12,1483916
2296,2013,경기도,12,9104716
2297,2013,경상남도,12,3014663
2298,2013,경상북도,12,4087492
2299,2013,광주광역시,12,715191
2300,2013,대구광역시,12,1303660
2301,2013,대전광역시,12,792494
2302,2013,부산광역시,12,1727741
2303,2013,서울특별시,12,3891170
2304,2013,세종특별자치시,12,214230
2305,2013,울산광역시,12,2620047
2306,2013,인천광역시,12,1989830
2307,2013,전라남도,12,2532116
2308,2013,전라북도,12,1978985
2309,2013,제주특별자치도,12,351214
2310,2013,충청남도,12,4110710
2311,2013,충청북도,12,1956964
2312,2014,강원도,12,1512174
2313,2014,경기도,12,9333336
2314,2014,경상남도,12,3053737
2315,2014,경상북도,12,3982394
2316,2014,광주광역시,12,726392
2317,2014,대구광역시,12,1322076
2318,2014,대전광역시,12,810030
2319,2014,부산광역시,12,1730338
2320,2014,서울특별시,12,3941504
2321,2014,세종특별자치시,12,228116
2322,2014,울산광역시,12,2614433
2323,2014,인천광역시,12,2041291
2324,2014,전라남도,12,2768862
2325,2014,전라북도,12,1999109
2326,2014,제주특별자치도,12,367525
2327,2014,충청남도,12,4165510
2328,2014,충청북도,12,2022002
2329,2015,강원도,12,1489302
2330,2015,경기도,12,9265565
2331,2015,경상남도,12,2970379
2332,2015,경상북도,12,3797276
2333,2015,광주광역시,12,708920
2334,2015,대구광역시,12,1271693
2335,2015,대전광역시,12,773675
2336,2015,부산광역시,12,1678497
2337,2015,서울특별시,12,3778722
2338,2015,세종특별자치시,12,237770
2339,2015,울산광역시,12,2633978
2340,2015,인천광역시,12,2023477
2341,2015,전라남도,12,2803112
2342,2015,전라북도,12,1829627
2343,2015,제주특별자치도,12,376279
2344,2015,충청남도,12,4103973
2345,2015,충청북도,12,2033351
2346,2016,강원도,12,1524710
2347,2016,경기도,12,9783329
2348,2016,경상남도,12,3047586
2349,2016,경상북도,12,3963623
2350,2016,광주광역시,12,734270
2351,2016,대구광역시,12,1320700
2352,2016,대전광역시,12,788049
2353,2016,부산광역시,12,1731912
2354,2016,서울특별시,12,3845908
2355,2016,세종특별자치시,12,255603
2356,2016,울산광역시,12,2676799
2357,2016,인천광역시,12,2102857
2358,2016,전라남도,12,2896766
2359,2016,전라북도,12,2006101
2360,2016,제주특별자치도,12,396520
2361,2016,충청남도,12,4295324
2362,2016,충청북도,12,2163701
2363,2017,강원도,12,1601791
2364,2017,경기도,12,10720768
2365,2017,경상남도,12,3139455
2366,2017,경상북도,12,4053979
2367,2017,광주광역시,12,751019
2368,2017,대구광역시,12,1357294
2369,2017,대전광역시,12,835787
2370,2017,부산광역시,12,1850113
2371,2017,서울특별시,12,4136329
2372,2017,세종특별자치시,12,264776
2373,2017,울산광역시,12,2697258
2374,2017,인천광역시,12,2216892
2375,2017,전라남도,12,2930891
2376,2017,전라북도,12,2060546
2377,2017,제주특별자치도,12,437140
2378,2017,충청남도,12,4437239
2379,2017,충청북도,12,2289258
2380,2018,강원도,12,1517476
2381,2018,경기도,12,10712884
2382,2018,경상남도,12,3071315
2383,2018,경상북도,12,4016589
2384,2018,광주광역시,12,716811
2385,2018,대구광역시,12,1320121
2386,2018,대전광역시,12,800046
2387,2018,부산광역시,12,1723557
2388,2018,서울특별시,12,3949238
2389,2018,세종특별자치시,12,273712
2390,2018,울산광역시,12,2959410
2391,2018,인천광역시,12,2146569
2392,2018,전라남도,12,2792351
2393,2018,전라북도,12,1977765
2394,2018,제주특별자치도,12,433195
2395,2018,충청남도,12,4572670
2396,2018,충청북도,12,2333640
2397,2019,강원도,12,1507366
2398,2019,경기도,12,10799220
2399,2019,경상남도,12,3011920
2400,2019,경상북도,12,3695927
2401,2019,광주광역시,12,711251
2402,2019,대구광역시,12,1291844
2403,2019,대전광역시,12,800642
2404,2019,부산광역시,12,1743462
2405,2019,서울특별시,12,3952596
2406,2019,세종특별자치시,12,278856
2407,2019,울산광역시,12,2878563
2408,2019,인천광역시,12,2111170
2409,2019,전라남도,12,2723427
2410,2019,전라북도,12,1929592
2411,2019,제주특별자치도,12,439357
2412,2019,충청남도,12,4500697
2413,2019,충청북도,12,2355705
2414,2020,강원도,12,1495982
2415,2020,경기도,12,11253914
2416,2020,경상남도,12,3139659
2417,2020,경상북도,12,3686707
2418,2020,광주광역시,12,734615
2419,2020,대구광역시,12,1317533
2420,2020,대전광역시,12,819296
2421,2020,부산광역시,12,1778233
2422,2020,서울특별시,12,3897966
2423,2020,세종특별자치시,12,310743
2424,2020,울산광역시,12,2855220
2425,2020,인천광역시,12,2091741
2426,2020,전라남도,12,2658487
2427,2020,전라북도,12,1830099
2428,2020,제주특별자치도,12,456261
2429,2020,충청남도,12,4266597
2430,2020,충청북도,12,2434030
2431,2021,강원도,12,1573555
2432,2021,경기도,12,11803946
2433,2021,경상남도,12,3134010
2434,2021,경상북도,12,3854201
2435,2021,광주광역시,12,761414
2436,2021,대구광역시,12,1334812
2437,2021,대전광역시,12,814480
2438,2021,부산광역시,12,1787220
2439,2021,서울특별시,12,3963700
2440,2021,세종특별자치시,12,957934
2441,2021,울산광역시,12,2906502
2442,2021,인천광역시,12,2159324
2443,2021,전라남도,12,2966246
2444,2021,전라북도,12,1864342
2445,2021,제주특별자치도,12,473291
2446,2021,충청남도,12,4388778
2447,2021,충청북도,12,2506864
